ID,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
441,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
442,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
443,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy
444,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy
445,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
446,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy
447,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Somewhat unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy
448,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
449,Neutral,Neutral,Neutral,Neutral,Happy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Neutral,Neutral,Neutral,Neutral,Neutral
450,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
452,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
453,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
454,Somewhat happy,Neutral,Somewhat happy,Neutral,Neutral,Neutral,Somewhat unhappy,Neutral,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat unhappy,Neutral,Neutral,Neutral
455,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
456,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
457,Unhappy,Unhappy,Unhappy,Unhappy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
458,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
461,Neutral,Neutral,Somewhat happy,Neutral,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral,Somewhat unhappy,Somewhat happy,Neutral,Somewhat happy,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
462,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy
463,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
464,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
465,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
466,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
467,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
468,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy
469,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
470,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
471,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy
472,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Happy,Happy,Happy,Happy,Happy,Happy,Happy
473,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
474,Happy,Happy,Happy,Happy,Happy,Happy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy
476,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
477,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
479,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
481,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
482,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Neutral,Somewhat happy,Somewhat happy,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
483,Somewhat unhappy,Somewhat unhappy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
486,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
487,Unhappy,Somewhat unhappy,Somewhat unhappy,Neutral,Happy,Somewhat unhappy,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
488,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy
489,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral
490,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy
491,Neutral,Happy,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
492,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
495,Neutral,Somewhat unhappy,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Neutral,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral
496,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy
500,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
502,Unhappy,Unhappy,Unhappy,Unhappy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy
503,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Neutral,Neutral
504,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
508,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy
510,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
511,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
512,Neutral,Neutral,Neutral,Somewhat unhappy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
513,Somewhat happy,Neutral,Neutral,Somewhat unhappy,Neutral,Neutral,Neutral,Happy,Somewhat unhappy,Neutral,Neutral,Neutral,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
514,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
516,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
517,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
518,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
520,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy
521,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
522,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
523,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
524,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Neutral,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy
525,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
526,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
527,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
528,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
529,Somewhat unhappy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat unhappy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
530,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
532,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Happy,Happy,Neutral,Neutral,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat happy,Somewhat happy
533,Happy,Happy,Happy,Happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
534,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
535,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
536,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy
537,Unhappy,Unhappy,Unhappy,Unhappy,Neutral,Happy,Happy,Neutral,Neutral,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
538,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
539,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral,Neutral
540,Neutral,Neutral,Neutral,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Somewhat happy
541,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
542,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat unhappy,Neutral,Neutral,Somewhat unhappy
544,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Unhappy,Unhappy,Unhappy
545,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy
551,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
552,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy
553,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy
554,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
555,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy
556,Happy,Happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
557,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
558,Somewhat happy,Happy,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy
559,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
560,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
561,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
565,Unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Somewhat happy,Somewhat happy,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy
566,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
571,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
572,Neutral,Neutral,Neutral,Neutral,Happy,Happy,Happy,Happy,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
573,Unhappy,Somewhat happy,Somewhat unhappy,Unhappy,Neutral,Somewhat unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy
575,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
576,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
577,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
579,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy
580,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat unhappy,Somewhat unhappy,Somewhat unhappy,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
581,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Happy,Neutral,Neutral,Neutral
582,Neutral,Neutral,Neutral,Neutral,Happy,Happy,Somewhat happy,Neutral,Neutral,Unhappy,Somewhat happy,Somewhat happy,Somewhat happy,Unhappy,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
584,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
585,Neutral,Neutral,Neutral,Neutral,Neutral,Happy,Somewhat happy,Somewhat happy,Happy,Happy,Happy,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
587,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
588,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy,Unhappy
589,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy,Somewhat happy
